id	titlescore	titlestd
19zw4k	null	null
1rh78i	null	null
1qebb4	null	null
1qy59c	null	null
1qoeqy	null	null
1ajb6b	null	null
18uuz8	null	null
1nro2b	null	null
1riak3	null	null
17yj9g	null	null
1r2y6o	null	null
1ql6t5	null	null
1q43i5	null	null
1fcksw	null	null
13xuyh	null	null
155vyq	null	null
zuk8g	null	null
k0auk	null	null
130e6z	null	null
1rjydo	null	null
1qh6vs	null	null
1043zq	null	null
1g4zxl	null	null
1ab306	null	null
1rftsf	null	null
177k5p	null	null
1r5h8g	null	null
1rpg4o	null	null
z0uqc	null	null
kvpbc	null	null
1cw5fj	null	null
12jbgy	null	null
1n96c7	null	null
1ae7za	null	null
1rf1ad	null	null
1raq2q	null	null
1rbxoq	null	null
1rbzfl	null	null
1qzqrc	null	null
uimmu	null	null
r8b7x	null	null
15azbp	null	null
1q87sj	null	null
1ro8ll	null	null
1ldeuq	null	null
p6csa	null	null
1qyqif	null	null
1nqpzd	null	null
182b8r	null	null
1lnyw5	null	null
19xcyc	null	null
1rozgj	null	null
1rowbz	null	null
1ehjtr	null	null
1mksj8	null	null
17kk1o	null	null
1r4r9g	null	null
1ri1nf	null	null
17mibe	null	null
15m9to	null	null
1ncqoc	null	null
16p37u	null	null
1pgqj8	null	null
1iynox	null	null
1on9vt	null	null
18sh0o	null	null
1rljr9	null	null
1jepdj	null	null
1oow8f	null	null
1ij1vh	null	null
1q326j	null	null
1qdwc5	null	null
1q2aoy	null	null
1r936r	null	null
1icptf	null	null
1rq6be	null	null
1gl36i	null	null
zrizb	null	null
1rgq2d	null	null
1roktm	null	null
1rf6u6	null	null
1roxnm	null	null
jauzj	null	null
1r7ztp	null	null
15b0lh	null	null
1o7qhe	null	null
1rhvmg	null	null
1b4iys	null	null
1rg050	null	null
1fyz99	null	null
1epplq	null	null
13kvf6	null	null
17n1ht	null	null
1qaz1z	null	null
1pj526	null	null
1qu3ux	null	null
1pjsix	null	null
1pab88	null	null
1r9pfe	null	null
xqvq4	null	null
16rw6i	null	null
18956z	null	null
tsc31	null	null
1nzk38	null	null
1qn392	null	null
1q371d	null	null
1q5ddh	null	null
1qai9t	null	null
1pudmx	null	null
1rp5jv	null	null
19r2n6	null	null
1rmr7k	null	null
qhmrl	null	null
1gpne4	null	null
1q7hye	null	null
1qg2wb	null	null
1gwvhd	null	null
117emj	null	null
1k107m	null	null
1rcy69	null	null
1rq4td	null	null
1rm46r	null	null
1ri13q	null	null
1rpjsu	null	null
lwz9i	null	null
1qstd2	null	null
1ri3dc	null	null
1op9ze	null	null
wdww0	null	null
1qe2aw	null	null
1r3ylv	null	null
1rq2l0	null	null
1qif59	null	null
1bjz16	null	null
1rmq6o	null	null
1rpl5q	null	null
1rn8xa	null	null
1rn5zs	null	null
19u4tz	null	null
18a0gc	null	null
1qu5pg	null	null
utp79	null	null
s2l65	null	null
1q6vwk	null	null
1qwl4z	null	null
1rqaw4	null	null
1rdk7o	null	null
1l5udh	null	null
1jw6r2	null	null
1qdd0y	null	null
1r22ge	null	null
15tv0h	null	null
ypddi	null	null
1rcwkt	null	null
h9a0q	null	null
17ugj4	null	null
1rhtb7	null	null
1rkq9v	null	null
1rhxfw	null	null
1rg7ok	null	null
1rdmz3	null	null
i80iu	null	null
1q28a1	null	null
1e000q	null	null
1r8id5	null	null
1rkstx	null	null
1k7mx4	null	null
1rncdw	null	null
jvilj	null	null
1rhytb	null	null
1r9bor	null	null
19wxp0	null	null
1rf9xv	null	null
1rklq9	null	null
zjx2v	null	null
1rbps8	null	null
1r8ykx	null	null
1rfqd4	null	null
1895g0	null	null
1b40ji	null	null
1q469f	null	null
1j5j2a	null	null
1qo9cn	null	null
1rqb50	null	null
1r2ftj	null	null
1r313f	null	null
1rkz27	null	null
1q3r79	null	null
1dmszg	null	null
1rqbvb	null	null
yurg3	null	null
s0lec	null	null
1riupe	null	null
1o13lv	null	null
1rokeq	null	null
1rac06	null	null
1ra6r0	null	null
1qfmk0	null	null
1i7qv3	null	null
1rivci	null	null
1r8k9i	null	null
1r677c	null	null
1rpq89	null	null
1pckzw	null	null
1r7v9o	null	null
1exqf1	null	null
1rjalf	null	null
1prah8	null	null
1pwj2p	null	null
1pznn0	null	null
1cay3h	null	null
1po8cf	null	null
1qc0cv	null	null
1rcuqg	null	null
1rddmp	null	null
1r894g	null	null
1rhb3g	null	null
zllxn	null	null
1ox4ap	null	null
1pm73s	null	null
1rn4sa	null	null
1r3puq	null	null
1b1drv	null	null
1qek4k	null	null
154htf	null	null
1be5py	null	null
1h09vg	null	null
1rqgnj	null	null
1oodfv	null	null
1gzhx2	null	null
1r7frx	null	null
zaqn1	null	null
17ragr	null	null
1rpue2	null	null
1pwkgs	null	null
1r1mlk	null	null
1r2jdi	null	null
1rkgbf	null	null
199s08	null	null
1iuhm5	null	null
sd09t	null	null
1ox1d2	null	null
1r3sde	null	null
196jj4	null	null
1ddqfa	null	null
f07ti	null	null
1pf7iu	null	null
1d1iu5	null	null
1gosb9	null	null
1nqpou	null	null
19ne7c	null	null
1rl2by	null	null
rism2	null	null
1rcebp	null	null
1mfl72	null	null
1qrwcb	null	null
1r32fw	null	null
14u1zb	null	null
1p66k0	null	null
t8dd6	null	null
1r8b7e	null	null
1l466n	null	null
1poe2i	null	null
1lktke	null	null
1d80hr	null	null
1mgndp	null	null
1fx84i	null	null
1gbzsf	null	null
1rlf0u	null	null
1fsotp	null	null
1rje52	null	null
1rc709	null	null
1qnn1m	null	null
yt3gl	null	null
ngbk3	null	null
1rm39n	null	null
1pcdqk	null	null
1r7pgf	null	null
1etw22	null	null
1qwpvn	null	null
19gmpl	null	null
1pxvyh	null	null
1rd83j	null	null
1qqedz	null	null
1jb720	null	null
1r6drz	null	null
1rgv7l	null	null
1pk4b8	null	null
1rhzac	null	null
1rgx57	null	null
1rhprg	null	null
s3dai	null	null
1fcvdo	null	null
1biyj8	null	null
1rhewe	null	null
1ri4og	null	null
1rg8cx	null	null
1qfw1p	null	null
1r396v	null	null
1rn6lu	null	null
1qmbkg	null	null
1qpnm5	null	null
1qs12z	null	null
1r01v0	null	null
1r7ztj	null	null
1qjd1h	null	null
1r5quz	null	null
1j86fm	null	null
1rhwnn	null	null
1riwhl	null	null
12c09x	null	null
1mduov	null	null
1ms6k5	null	null
1pcgfz	null	null
1rgtyd	null	null
1ikvv7	null	null
1dkdg8	null	null
1qvo34	null	null
1r3wvr	null	null
1qmi1a	null	null
tjq8z	null	null
1cgive	null	null
1rkf5b	null	null
1rigbs	null	null
1rnip9	null	null
1q0zbg	null	null
k8ktr	null	null
1rg195	null	null
19sn5p	null	null
1r2wdr	null	null
1qjicf	null	null
xua5h	null	null
1rfaaz	null	null
1rgebz	null	null
1qvj38	null	null
11fopr	null	null
1r8d7t	null	null
1rlt9d	null	null
1qqt8q	null	null
1re31a	null	null
1r05xd	null	null
1rpdb9	null	null
1pjw41	null	null
q9mx8	null	null
1rbfun	null	null
1q7wvr	null	null
1ot594	null	null
1o3i3e	null	null
1fseqh	null	null
hjg2q	null	null
1r9zb8	null	null
12snq3	null	null
1nm8ng	null	null
1qnzwa	null	null
1qvsjq	null	null
1rqlbj	null	null
lreqy	null	null
1r9hs3	null	null
1rqj0p	null	null
1rq5j2	null	null
1rou83	null	null
shaaj	null	null
1h65ts	null	null
1rlpr0	null	null
1r60tl	null	null
1qe45l	null	null
1cvbfv	null	null
kolgl	null	null
1qkd58	null	null
1r4s7z	null	null
1ppuz7	null	null
1regj5	null	null
1r96zs	null	null
1ri6pj	null	null
1iqqpi	null	null
1jnar5	null	null
1r529l	null	null
1iwc8v	null	null
1ojc4x	null	null
1reosc	null	null
1rje4q	null	null
1rldry	null	null
1rlojt	null	null
1ju4e5	null	null
1rqjhc	null	null
1r9yc7	null	null
1rpw16	null	null
1r9wcm	null	null
1rb7d1	null	null
1rbfuq	null	null
10ebrg	null	null
1rjho9	null	null
1rcv36	null	null
1qrbjs	null	null
14dsun	null	null
19etbt	null	null
y7x4s	null	null
183fqi	null	null
1ragny	null	null
1rd3jj	null	null
w2rqy	null	null
xs2ni	null	null
si2lx	null	null
12ircl	null	null
q4bse	null	null
1r8lus	null	null
1mbm1l	null	null
1mnsnh	null	null
wkorm	null	null
1307oy	null	null
1qw6ka	null	null
vmbti	null	null
14cy4x	null	null
10taun	null	null
1r9mfe	null	null
19ltuc	null	null
1raie1	null	null
1pabbl	null	null
zzqsd	null	null
1ka1ip	null	null
1lufcz	null	null
1hxylx	null	null
1mabka	null	null
15dnm2	null	null
1r5jae	null	null
1roemv	null	null
183u8m	null	null
1jzlkl	null	null
1lv3er	null	null
1qx9yn	null	null
12urwt	null	null
14ao49	null	null
12k6br	null	null
13vkyp	null	null
1r88u6	null	null
1rfagr	null	null
1okku4	null	null
1rog7o	null	null
1jf4cp	null	null
1r9f59	null	null
1rjewn	null	null
1qzz2x	null	null
1pfwsg	null	null
hp40g	null	null
16xowv	null	null
14wsbm	null	null
154fb8	null	null
1biy23	null	null
12bxr7	null	null
y5mc1	null	null
1r8o2o	null	null
1rgfcb	null	null
r57nt	null	null
1rnc4e	null	null
1rcejf	null	null
1pk3os	null	null
1r4g2s	null	null
1fc1vk	null	null
1rnb42	null	null
1rlivr	null	null
1dc0jh	null	null
1esis3	null	null
15ts8a	null	null
1r5col	null	null
1rfg8u	null	null
1834fy	null	null
1npfvf	null	null
1rbtz5	null	null
kyshm	null	null
1raoar	null	null
1qy1iq	null	null
1r530s	null	null
1qww57	null	null
1r3y2y	null	null
1qgzgd	null	null
1q2gwc	null	null
1r8603	null	null
18ov75	null	null
uvyvu	null	null
1gsbtz	null	null
1rc4hk	null	null
1rhw22	null	null
1rbzgi	null	null
1r3wuc	null	null
1re2mh	null	null
1pbef9	null	null
1r1iti	null	null
18gye7	null	null
1r69dt	null	null
1onmdv	null	null
1r5okd	null	null
1ivwpw	null	null
1qvk5o	null	null
18bqww	null	null
mzkhp	null	null
1bhw6y	null	null
9allp	null	null
1fa046	null	null
zztl0	null	null
1ijcmn	null	null
1rdb11	null	null
1r7s71	null	null
1r0a6u	null	null
1rq47s	null	null
1rq841	null	null
1kxe5e	null	null
1pl3x5	null	null
1rmllo	null	null
1q1yqi	null	null
1r59y7	null	null
1frero	null	null
1rgd61	null	null
wxa6t	null	null
1r65u9	null	null
1rpw9b	null	null
rf49d	null	null
1f2tw5	null	null
19pjin	null	null
1gvty4	null	null
1qx4fg	null	null
1dix08	null	null
1r569z	null	null
1plnel	null	null
1qc8p7	null	null
1qtdub	null	null
1rfylf	null	null
1abunt	null	null
1r78p3	null	null
18b199	null	null
19cswc	null	null
1rntna	null	null
19vw45	null	null
1rp3e2	null	null
1rju5o	null	null
1parhf	null	null
ngzpu	null	null
1rnpru	null	null
1rfph0	null	null
1f1esl	null	null
1a3vgj	null	null
ypa08	null	null
1bqmw2	null	null
1r6q5y	null	null
1rfyw2	null	null
1rp2f0	null	null
1r7x6p	null	null
1p472z	null	null
1rlftt	null	null
1rpqht	null	null
1hd8fs	null	null
1r367j	null	null
1rpxrq	null	null
zktcj	null	null
1b63zg	null	null
1097ee	null	null
1cigr7	null	null
o3vhd	null	null
txgwz	null	null
1g4z97	null	null
1ehe39	null	null
1r7x7m	null	null
1r86ai	null	null
1gzb0c	null	null
1rg5qa	null	null
1ra7kn	null	null
1c1luv	null	null
1ina5l	null	null
1qqtwf	null	null
1rie6n	null	null
1qwqwd	null	null
1rkakx	null	null
13icjr	null	null
1nduy2	null	null
189r6y	null	null
1477pu	null	null
1q3nmj	null	null
1ah2ia	null	null
1947ml	null	null
1bxk4c	null	null
1bn 8	null	null
1ht87g	null	null
xvryj	null	null
1egqim	null	null
1ransa	null	null
1ogxut	null	null
1rnytu	null	null
13lq2y	null	null
1qvc9k	null	null
1cbmbm	null	null
1qkzil	null	null
1q0ivc	null	null
1r3mmd	null	null
u3ysk	null	null
1rbq0v	null	null
1rmot9	null	null
17mpe5	null	null
1rexlg	null	null
19l9we	null	null
1q8g81	null	null
1pr6w7	null	null
1lovnj	null	null
t8zke	null	null
14tfg4	null	null
1r70m2	null	null
17onvv	null	null
1o9vpb	null	null
1a48bp	null	null
1noled	null	null
10pb3b	null	null
1noc6c	null	null
1pzs0x	null	null
secom	null	null
1rqjdq	null	null
1rql4q	null	null
1rqljl	null	null
1rhup2	null	null
1riyv6	null	null
1nmnlc	null	null
13wpj8	null	null
1a2o24	null	null
191usc	null	null
1pznyk	null	null
1ft8jr	null	null
1hi3dw	null	null
1nthvz	null	null
1qqhkb	null	null
ojd68	null	null
vki0d	null	null
1rfapt	null	null
1jfe88	null	null
r8bv6	null	null
1r54d1	null	null
1qsnvr	null	null
14nva6	null	null
qct1e	null	null
pbwov	null	null
1pxwt4	null	null
1qxcie	null	null
1pacjw	null	null
1rlrz4	null	null
1r5par	null	null
1qvttm	null	null
1pawb5	null	null
1rhn6y	null	null
1rlfv8	null	null
1fv25y	null	null
1k63hd	null	null
1520vu	null	null
1rp56b	null	null
178qak	null	null
1ce3v4	null	null
1nj6f2	null	null
1kzaqk	null	null
1b34x8	null	null
1o47ad	null	null
1d0erz	null	null
1fn9ek	null	null
1revj7	null	null
1rg1je	null	null
14ywdc	null	null
19n2fu	null	null
1rgr6r	null	null
zzhhu	null	null
1q2ni2	null	null
1eew1u	null	null
19nzgo	null	null
1riv1w	null	null
xrgq0	null	null
12aj91	null	null
1i6qer	null	null
nmnie	null	null
nntxp	null	null
1rlsp2	null	null
1r4w1o	null	null
1r905g	null	null
1rfhka	null	null
1rm7c9	null	null
1rn8i8	null	null
1nwwkn	null	null
1rpqzp	null	null
x2u91	null	null
1hpat6	null	null
1odwji	null	null
1pdvb5	null	null
1o5cvi	null	null
1qah48	null	null
1m90p9	null	null
16yjdj	null	null
1rknbc	null	null
1quu03	null	null
1q0jn5	null	null
q868w	null	null
sl72k	null	null
1ezw15	null	null
1es882	null	null
18655q	null	null
1bxwgk	null	null
19u38a	null	null
10glqn	null	null
14jnhc	null	null
1hnk7k	null	null
18ggoe	null	null
1rpynq	null	null
1rkune	null	null
14alzs	null	null
1rf2th	null	null
13cvtj	null	null
1fgxue	null	null
1qaqwa	null	null
1r27hh	null	null
1e192i	null	null
1r2xlz	null	null
1r8sq9	null	null
1r60t4	null	null
1r79by	null	null
1jntjg	null	null
1c2hnx	null	null
1rp9zc	null	null
1r678j	null	null
1rqa9t	null	null
1rjppo	null	null
1o0oeu	null	null
1mhutw	null	null
12rvyj	null	null
1q7a26	null	null
1q705v	null	null
1r92y0	null	null
18z1ew	null	null
y7jq5	null	null
k005u	null	null
1rm11z	null	null
1rjgbk	null	null
17bau7	null	null
18b7zo	null	null
1owszh	null	null
1m4706	null	null
1pjcye	null	null
1r2fr7	null	null
1rbnx2	null	null
1pols1	null	null
1r6giv	null	null
1o329n	null	null
1r9ewr	null	null
1mkj2h	null	null
1rcab8	null	null
1r80b9	null	null
13xof9	null	null
1rjfcj	null	null
10jjgv	null	null
1ri1uq	null	null
1rhlks	null	null
1rd7nz	null	null
1r84ea	null	null
1rn30e	null	null
1rqdks	null	null
180alv	null	null
1qs3cd	null	null
1qtqju	null	null
1nxszu	null	null
16krze	null	null
184mxn	null	null
1n0z4c	null	null
1oqhpe	null	null
1r4g7b	null	null
1hkcx4	null	null
1r4ae1	null	null
13hcng	null	null
1rq1bg	null	null
1azath	null	null
1pbj1l	null	null
1kbei6	null	null
1qz6qm	null	null
14obll	null	null
17ulqx	null	null
1qljwr	null	null
12c183	null	null
1i0ibk	null	null
1rnvxa	null	null
1ror1w	null	null
1nmlvl	null	null
1rfety	null	null
11id8e	null	null
1rexe3	null	null
1rl4iu	null	null
1rp817	null	null
1ra0rw	null	null
zytlp	null	null
1ou8c7	null	null
1gwawh	null	null
1pawsm	null	null
1f13e2	null	null
1niavo	null	null
1qvacl	null	null
1rl931	null	null
1pod74	null	null
14njes	null	null
1perz0	null	null
1rl06b	null	null
1pah9m	null	null
1bih1w	null	null
1qzx0m	null	null
u4sk1	null	null
1nik5u	null	null
1aawkj	null	null
1re55v	null	null
1dc95m	null	null
1p4j37	null	null
1righp	null	null
1nocwj	null	null
1rcz5c	null	null
1rebh0	null	null
1famrg	null	null
1o9hv9	null	null
1eo1b0	null	null
1rcokt	null	null
tlqq3	null	null
1i3kg2	null	null
1qe2k1	null	null
1rn7el	null	null
16rmye	null	null
15zroc	null	null
1rg38i	null	null
1cblyk	null	null
1r8j7c	null	null
1rm89w	null	null
1qvkso	null	null
1nhns9	null	null
12m5be	null	null
15ia7k	null	null
1n0ho2	null	null
1es8ji	null	null
16r5rr	null	null
1r6hna	null	null
1d5w8y	null	null
184n7s	null	null
mudc6	null	null
1hl5bq	null	null
1onc4f	null	null
1n3sci	null	null
vdll4	null	null
1grhps	null	null
1rqkpy	null	null
1rhd9t	null	null
1rj9d0	null	null
1roo8p	null	null
1qx45e	null	null
1rid72	null	null
1rh46u	null	null
1ee0vt	null	null
1nzfch	null	null
1rpj9n	null	null
185hzz	null	null
1rj88r	null	null
147kud	null	null
1r8w6v	null	null
1f1f9a	null	null
1kfyi6	null	null
1riimv	null	null
1nlpgp	null	null
1q2bgq	null	null
tuolx	null	null
14rfsq	null	null
rsq4k	null	null
1evjy5	null	null
1rq9az	null	null
1qipad	null	null
1r62r4	null	null
1rpvcz	null	null
1rch7i	null	null
15gucb	null	null
1pynxj	null	null
19teog	null	null
vqacw	null	null
1riwul	null	null
1kjw2q	null	null
1l201r	null	null
1pmcmu	null	null
1pj4cc	null	null
1qioxl	null	null
1ronru	null	null
1aijkd	null	null
1f5rmj	null	null
1df3i1	null	null
qb997	null	null
12nw40	null	null
17u56y	null	null
1q8t7k	null	null
1fxpf0	null	null
vdu5r	null	null
1qynx5	null	null
174p3j	null	null
1r635e	null	null
1pglnj	null	null
1rq4d8	null	null
1qt99i	null	null
1pxbh6	null	null
1rncqa	null	null
1dct5i	null	null
1pm3eq	null	null
1achhk	null	null
1qg4us	null	null
1la8sy	null	null
15romj	null	null
1rd3nm	null	null
1rmvsb	null	null
1j3fmd	null	null
1rng4y	null	null
1rnze8	null	null
y9l9b	null	null
1l71xf	null	null
1b48qm	null	null
1rkqiv	null	null
13sjbv	null	null
g31mh	null	null
1roh87	null	null
1bmmvf	null	null
1l 25	null	null
1rae5v	null	null
1r8if0	null	null
1rhl4x	null	null
1j5qad	null	null
1rfhc7	null	null
1bdz0t	null	null
1raaz2	null	null
1rq3wu	null	null
1dkm78	null	null
1c2vet	null	null
1rq37i	null	null
1rq2lg	null	null
1rqd8x	null	null
1rmhpw	null	null
1rhpdk	null	null
1rbndc	null	null
1l8nnt	null	null
1rq6wx	null	null
1rllq9	null	null
1rqg8w	null	null
1qkfcn	null	null
1re2ji	null	null
1rplro	null	null
1rir95	null	null
1rjz1i	null	null
1r5shn	null	null
1rqdnd	null	null
1r9m68	null	null
1rk5z6	null	null
1rgu88	null	null
r93i6	null	null
1r2yus	null	null
104xv4	null	null
1rm8qv	null	null
1rj4cu	null	null
1ris45	null	null
1rq7sk	null	null
1f3uz2	null	null
1dujyk	null	null
1ilvcd	null	null
1k7ke3	null	null
1r83qn	null	null
1gijxx	null	null
1r7cfg	null	null
1qx255	null	null
1rfsk3	null	null
1r7524	null	null
1963ib	null	null
1rqeao	null	null
120lhr	null	null
1r0smo	null	null
1r42on	null	null
1gfrfe	null	null
1p0wyt	null	null
1563qq	null	null
1r7rwl	null	null
1prrb0	null	null
1qscwt	null	null
1nutrd	null	null
1qojzn	null	null
1lyth7	null	null
1rez7j	null	null
192qey	null	null
1oc8e3	null	null
1nrzgp	null	null
1oxpy4	null	null
1jnd99	null	null
1cms6k	null	null
1oq6ej	null	null
o6rhi	null	null
1ojixz	null	null
1r9ydq	null	null
1gz854	null	null
1rqkhn	null	null
1rochu	null	null
1rqkro	null	null
1cosey	null	null
1rqddp	null	null
1l9e57	null	null
1rf6z2	null	null
1j0vmj	null	null
1kohvi	null	null
1ro2zy	null	null
1r53lr	null	null
1qrpi5	null	null
1obesc	null	null
1re3ob	null	null
1r91jw	null	null
1hn7iv	null	null
1rg853	null	null
1ns4oz	null	null
1fiqmv	null	null
1r1n2n	null	null
1opi53	null	null
1pmvl3	null	null
1oitnl	null	null
xc8e9	null	null
1djlr4	null	null
1gwuar	null	null
1b0kw2	null	null
1mk7wt	null	null
xn5bf	null	null
1rgdun	null	null
1rp0a1	null	null
1rqiar	null	null
vqtgg	null	null
1rport	null	null
1rqa10	null	null
1rq9nw	null	null
1rp8h1	null	null
pz9sp	null	null
1rk5op	null	null
1rq719	null	null
1rj1s0	null	null
1rq9sn	null	null
1qn1ph	null	null
1rqk0t	null	null
1rqkuf	null	null
elal2	null	null
1rm11a	null	null
1i5orr	null	null
1rqk3p	null	null
1rqbo3	null	null
1rl2nc	null	null
1rqkhe	null	null
1roast	null	null
1rpwvo	null	null
1iuupw	null	null
1rqibt	null	null
1rq9om	null	null
1l9irf	null	null
1rqhuw	null	null
1rql63	null	null
1qm3dq	null	null
1qbra1	null	null
1roy4x	null	null
12h3mt	null	null
1qod8r	null	null
1nwygk	null	null
1fzguw	null	null
1rlhan	null	null
1nstu0	null	null
1qhpv1	null	null
1rboor	null	null
1remcj	null	null
1rbikd	null	null
1rmqd0	null	null
1rddl6	null	null
1a0tw6	null	null
1kjrza	null	null
1k17m8	null	null
1gv1ym	null	null
192skp	null	null
1lq4ie	null	null
1pw4zp	null	null
1466w8	null	null
1ith4y	null	null
1ras6j	null	null
1kfof3	null	null
1r7bh8	null	null
12c9l6	null	null
1prhko	null	null
1jwifc	null	null
1kb1fa	null	null
1l6na9	null	null
1npece	null	null
1ridmp	null	null
1r8gsa	null	null
15c44j	null	null
ymxpm	null	null
1pqgsf	null	null
1pcqyz	null	null
1piaec	null	null
1kixdy	null	null
1qy4nn	null	null
1p56gu	null	null
1pydyt	null	null
1qe4iu	null	null
1hwbf5	null	null
1puysr	null	null
12snm2	null	null
1jt4xu	null	null
11b6kf	null	null
1cszms	null	null
1rchsi	null	null
1rb3n1	null	null
1rjpef	null	null
1r8bke	null	null
192u7a	null	null
1rq07h	null	null
1rihki	null	null
1ra7tm	null	null
1r88vq	null	null
1rmnip	null	null
1nxf4k	null	null
1nwywq	null	null
1q81fy	null	null
1r7yt1	null	null
1r1b16	null	null
1qh1me	null	null
1rlyww	null	null
1kqrw2	null	null
1r8e64	null	null
1oaqyn	null	null
1fuvu5	null	null
1fjfx2	null	null
1ip01j	null	null
1paxo8	null	null
1rgb2z	null	null
1p7jdc	null	null
1lyu89	null	null
1rdoty	null	null
10t9s6	null	null
1rdksf	null	null
1ramjj	null	null
1rpypp	null	null
n39xb	null	null
1ra49c	null	null
1rki07	null	null
1nllrz	null	null
1pfz5t	null	null
1q12t9	null	null
1pyu9d	null	null
1pyapl	null	null
1r8vla	null	null
1nnfox	null	null
1qia4v	null	null
1rj0vp	null	null
1gv5ma	null	null
1r4z2y	null	null
1nsuge	null	null
cq1q2	null	null
1omfr9	null	null
1f2vrm	null	null
1r2ijn	null	null
1r27tn	null	null
1rh2pc	null	null
1rpx0v	null	null
17fbqq	null	null
1hmqe7	null	null
1qoc69	null	null
1recji	null	null
1r7v9r	null	null
1qsoh8	null	null
19d23b	null	null
1pvktz	null	null
14dxt2	null	null
1qjhdd	null	null
1rktw6	null	null
1o24k0	null	null
1o563r	null	null
1cj0wl	null	null
1rjtco	null	null
1r6803	null	null
141u55	null	null
1amcbz	null	null
1qx67r	null	null
1opyz8	null	null
ymel5	null	null
1b2qy0	null	null
1r7prd	null	null
1reiq7	null	null
1gljd0	null	null
15o1oa	null	null
1p5pgv	null	null
1ri0l2	null	null
1royn8	null	null
1rl6da	null	null
1rlvzy	null	null
1re1wz	null	null
1rfyfh	null	null
1rj8j2	null	null
lcby9	null	null
1dl9ai	null	null
1qyy1c	null	null
1pmddb	null	null
1klx2p	null	null
1qwsx4	null	null
1fii2b	null	null
1qt4nl	null	null
1rn6lr	null	null
1pcm7a	null	null
1rq7u7	null	null
19hkqe	null	null
1romlt	null	null
1rmqhq	null	null
1rj66u	null	null
utc0s	null	null
1pibub	null	null
q3ab6	null	null
1rif4e	null	null
xm0tl	null	null
1g4ds9	null	null
1rjkw0	null	null
1qhdve	null	null
1qjje8	null	null
eu66h	null	null
1rq772	null	null
a6n07	null	null
1romac	null	null
8lc9g	null	null
1rqfa0	null	null
n6hwo	null	null
1qjgqu	null	null
1rod88	null	null
1rq23x	null	null
1l7o73	null	null
1rpu05	null	null
1rouda	null	null
1lou8k	null	null
u xr	null	null
1rpuay	null	null
1rohcg	null	null
1rpp2p	null	null
1rqige	null	null
1rorjx	null	null
1rq3gy	null	null
1romx7	null	null
1rp4t8	null	null
1roimv	null	null
1rp1kg	null	null
1bxl9q	null	null
1qh4fr	null	null
1fb4vj	null	null
1repjp	null	null
jpord	null	null
ot45c	null	null
1rqiy1	null	null
1r7oqb	null	null
wkuu6	null	null
1rqefi	null	null
1rdp97	null	null
1rkt4n	null	null
1j0iif	null	null
1rl2gb	null	null
vayqq	null	null
vdyop	null	null
1rdot8	null	null
xqru1	null	null
1rge20	null	null
1ba8lb	null	null
1lj1a1	null	null
18raed	null	null
1ritdj	null	null
18idke	null	null
1dm9lw	null	null
1dpmk9	null	null
1hnr5c	null	null
1mos3q	null	null
1b57y2	null	null
1ckqp5	null	null
1bvhxn	null	null
1rjdlt	null	null
1eqtmc	null	null
1npiqb	null	null
1rql23	null	null
n6i3t	null	null
15np8n	null	null
1rjcj7	null	null
12btpk	null	null
1rjq90	null	null
15ahi1	null	null
1r5y5x	null	null
zngv3	null	null
1r1zac	null	null
1qanic	null	null
1pyrtc	null	null
1rbf3i	null	null
utcvx	null	null
1pa59n	null	null
1rg6t3	null	null
192u4n	null	null
1jlwye	null	null
1rhj6t	null	null
1d4t8r	null	null
1rbn54	null	null
15lw49	null	null
1rbwbr	null	null
1rgbn8	null	null
10fd3t	null	null
1gy6em	null	null
1rdb0m	null	null
1r9ys7	null	null
w5i6w	null	null
127pwu	null	null
116z5v	null	null
16vduq	null	null
12qi26	null	null
1b8mxa	null	null
1n1s4q	null	null
11djqc	null	null
g1451	null	null
nwcgi	null	null
1qcdna	null	null
19odv0	null	null
1qeh7g	null	null
1njt4b	null	null
1rg5pb	null	null
1rj713	null	null
1nqnbt	null	null
knpbv	null	null
1rlypl	null	null
15dwrm	null	null
1rks8e	null	null
1richp	null	null
1qphqy	null	null
1rp0a3	null	null
1r4x6e	null	null
1rj5if	null	null
1mpbs7	null	null
1h86uy	null	null
15k21y	null	null
ydfse	null	null
yhyzo	null	null
1n8xn2	null	null
1b0n99	null	null
1rp2kp	null	null
1rn2k7	null	null
1pczno	null	null
1em1ah	null	null
1qm3on	null	null
1rauaz	null	null
1hm4li	null	null
15mvzf	null	null
17c6wr	null	null
x4prl	null	null
1rq98z	null	null
13zmy5	null	null
1481vo	null	null
1qqfe1	null	null
1r3t0v	null	null
1pk6oe	null	null
1qqipp	null	null
1oq4z7	null	null
1mh249	null	null
1pycav	null	null
1qgxyo	null	null
1a8zfz	null	null
1qmh1e	null	null
1rptf2	null	null
1q3x26	null	null
y22v4	null	null
1pmr5f	null	null
13eufq	null	null
1rhtuw	null	null
1ja77f	null	null
135k6b	null	null
1pb3vf	null	null
1cy8td	null	null
1r7pze	null	null
1a4cnt	null	null
1rf191	null	null
1r8cfv	null	null
1hbl09	null	null
195efa	null	null
1o6b6w	null	null
1ra2tn	null	null
1r7pme	null	null
1r46s0	null	null
14s8wo	null	null
1rkk9a	null	null
rc30y	null	null
12mk6z	null	null
1ormqr	null	null
1p6aku	null	null
1ikbg5	null	null
1hotm3	null	null
1gbtph	null	null
1qxobv	null	null
1r97fe	null	null
1r6vnm	null	null
1q47md	null	null
