id	titlescore	titlestd
1fvtww	null	null
1r4geg	null	null
1rgzjd	null	null
1qpexq	null	null
19pbnd	null	null
1psnk1	null	null
1nmdy3	null	null
1czasx	null	null
1noboo	null	null
189ut5	null	null
1r5qvo	null	null
1pc4yg	null	null
1rko2q	null	null
1n663b	null	null
1raq7d	null	null
1r8h8t	null	null
17vb90	null	null
1l44au	null	null
1rpxwc	null	null
1ng4zz	null	null
1hh0wz	null	null
188xka	null	null
1rjtu5	null	null
1rorqw	null	null
1kcgjr	null	null
18ye6f	null	null
1roaf9	null	null
1nj7f8	null	null
1r91wv	null	null
18y77u	null	null
1fh315	null	null
1rlbx6	null	null
1rjklf	null	null
1ra65z	null	null
1r884z	null	null
1j7j1i	null	null
1rpvk6	null	null
1rmcud	null	null
1rlkav	null	null
1rprb4	null	null
1r5ere	null	null
1rc5d4	null	null
165dyt	null	null
1rkpd1	null	null
1rfo4s	null	null
je1i6	null	null
1rpmj3	null	null
1rjl04	null	null
1czl52	null	null
1rmua2	null	null
aiu2i	null	null
1hcgf1	null	null
1h3ywe	null	null
1jjzmv	null	null
1qzc7u	null	null
1pkt24	null	null
1ajl7n	323.666666667	427.409807785
1r8aiy	108.523255814	536.303968971
1roomc	60.1519434629	210.491503454
1jqxdi	null	null
1peq1x	226.125	172.972134678
1epdb6	132	0
1q74fh	null	null
1ml2w2	null	null
13ty8f	null	null
1r0hra	null	null
1pi2hr	null	null
1rnwnk	367	553.285640515
1rqlgt	2.7142857143	1.9059520092
1rh5nl	5	0
yr39f	null	null
1qu2a7	null	null
rif16	null	null
1qacai	null	null
1pitx0	null	null
13r85f	null	null
14vllu	95.1393442623	388.998342016
1ipqhl	188.37012987	574.738754332
1gv1m4	190.052023121	514.565479926
1rhlyu	132.210526316	239.895718342
1rke2d	null	null
1qzvlx	80.3144876325	254.612565168
1qlqpu	94.5614035088	214.9830689
1qsmuy	25.1287128713	89.667887048
1qz351	75.9385665529	220.521155093
1r58dx	59	0
1rfs3i	null	null
1qybg3	153.5	96.5
1n3ohy	126.883435583	385.515420946
1rfoka	12.3333333333	8.9938250422
1rlb1s	139.6	204.753119634
nq5kj	24.4	79.4682326468
1fdo7u	174.041666667	200.366846718
1gn6gt	345	555.475581778
13rkic	295.928176796	336.445508926
1h7q7e	null	null
132h7q	219.337209302	712.213852952
1rhu16	null	null
1jrrvm	49.8166666667	194.320053148
1rpaf7	null	null
1rm220	null	null
1r6ymz	73.9459459459	292.914612219
1qxjmy	null	null
19lllg	455.869791667	625.559923126
1i618h	null	null
1m92fk	null	null
1oprj2	null	null
11dcd4	null	null
1rjgil	null	null
1rmuc3	null	null
meh0k	null	null
1rksyx	268.2	377.387811144
xvo38	41	108.648725048
1a2w16	121.175373134	297.886928598
wr8u5	32.5	29.5
y92j8	98.164556962	308.052495542
tlhgt	391.2	379.911252795
u4q8x	1.5	0.5
1rjo2q	null	null
10zb2e	37.2941176471	132.731380529
13x40u	62.3555555556	192.335604326
18ooyn	87.1336898396	233.432096389
1arz3e	1.75	0.8291561976
kk0jt	150.072164948	336.141730277
1rgqor	66.6666666667	297.896663664
1rocyx	224.93877551	484.693566488
1rmgtl	48.8787878788	220.715744461
v3ccm	101.536585366	304.006466359
16ftou	53.8446601942	212.962586499
xcxoy	11.8148148148	21.7358502923
12vdo2	65.9820143885	210.038955877
lb6q9	518.836538462	562.80721714
1d9r6i	266.841584158	416.830395802
17p39j	86.7356321839	307.668408599
yqtxo	630.873737374	713.961730588
s2a2k	98.3235294118	258.669005009
1rmxc2	182.090909091	445.821296148
14txcr	32.7209302326	145.238268642
1dshk6	103.326923077	264.483075011
1ls4qy	1.8333333333	0.8975274679
oxu4i	null	null
1rkgpw	88.8529411765	294.750905038
1rq7w4	16.6823529412	69.914605352
npkc7	64.8256880734	205.500634792
1r6f8w	107.824074074	274.713818387
1rm4nc	2.875	2.0879116361
16tg1i	7.5	6.5
rfvbw	87.8044692737	302.852676875
mfswi	331.111111111	769.621327442
1rmyw8	1	0
1rak2e	null	null
1rlspc	26.0808080808	106.270730766
1rm1yc	21.2727272727	29.4744601588
1rp7p7	4.3333333333	2.8674417557
1rl6n4	121.801980198	314.095685106
1rl9to	140	233.252009638
1r9oju	null	null
1rd8p7	52.4705882353	199.031611731
sl6tn	56.7319587629	263.545180518
1rqbta	260.79245283	500.853398447
1rjc7f	9.7307692308	31.4991546801
1ro4wv	9.7307692308	31.4991546801
1roq4i	14.9024390244	47.3295683778
1rc88o	4	0
1ri7f3	1	0
1rjoms	52.1428571429	119.587897825
xrlc3	78	0
18ia29	42.8554216867	174.743745775
1jgr6p	16.8333333333	20.3258182834
1rmrxy	null	null
1rmkmp	3	0
w6uq8	99.3	404.199344383
1rpy3i	144	207.86822749
1rn136	7.125	13.9502464136
1rius9	3.1875	5.1746829613
1repi7	6	2
1rbngb	201.087912088	383.428809053
1rjql0	140.597101449	346.588203204
1rnusv	157.183856502	365.454256687
138k90	147.802469136	352.296945681
1rknqj	83.3353658537	252.145386764
1royyq	168.409302326	386.386900817
1rqa2m	73.875	265.584873975
1rnyjv	6.75	11.7907096196
1rky7g	4	0
14biof	185.8125	600.526354412
1bevul	3	0.8164965809
1h8v5u	148.693877551	393.839302362
1re4st	null	null
1rc1f8	44.2791878173	214.546903568
1rjz6l	5.7878787879	8.9907615067
1rinpb	16.2	64.1185509149
1nl33w	79.1829268293	224.404313252
1rq1mu	29.9655172414	99.0490936297
1hprb4	172.825	427.318024866
1rnyon	37.5714285714	85.5200179454
w4pv0	null	null
1rpzwm	27.4468085106	123.273347049
1ro4p3	null	null
1il1l4	10.3333333333	7.3635740115
196u6x	62.2777777778	152.588155051
1bk i	255.615384615	672.768738236
1iszm7	108.484536082	313.708647857
1rjpzk	4.25	2.8613807856
1rjczm	1	0
1rkdug	12.8775510204	44.2758664871
1oa8j4	68.9038461538	347.009269418
1rldph	35.4347826087	113.34511596
1rkujg	9.4545454546	12.1607687882
1rptm5	182.610619469	466.668998946
1rnrxn	null	null
1rpk4a	95.2	263.360133657
1ro4j0	48.2142857143	210.373990755
1aebug	112.655737705	405.007544364
1rdpsh	15.0769230769	43.3171870996
1rbylu	66.6666666667	175.165318739
1jqo3p	172	0
1rjfv1	19.6231884058	66.8602482469
1rohyr	46.3125	117.661176026
1rlp25	53.9651162791	313.582541623
1rkfej	null	null
1rbmab	52.5333333333	220.938010411
1rcg45	null	null
1rb7a8	null	null
1i2uhb	91.1142857143	417.34232413
1rchnt	18.125	41.1808131901
12uogk	76.5576923077	260.147991422
1rmsdh	2	0
n43fk	67.3148788927	254.753482483
1r8wp6	9.4444444444	14.0008818064
1f2u0x	53.1237113402	295.357978072
1riatk	355	0
1nhv9o	18.3939393939	43.0503154488
1rn00b	67.3163265306	299.020257212
1rpfj9	63.3813559322	263.747533348
1rghun	60.9230769231	196.290144954
1rdcew	68.9653979239	260.747645134
1f6i12	null	null
1rlmij	116	280.823887081
1rqjlv	47.5	58.1829012683
1robk5	null	null
1rmlkd	79.0882352941	185.79184552
zuwzp	95.76	337.856333965
18a9l8	1	0
1roane	null	null
11u8ya	60.9705882353	194.434623111
1rlcbk	18.5543478261	45.1633181596
lupyx	100.932835821	294.928050871
1ro6pn	76.6516853933	255.377649463
1rqdme	38.6764705882	140.489122882
1rid4r	50.7826086957	228.711288226
1rqih1	47.2903225806	128.474722893
1rews6	47.8	193.810216449
wtzmv	14.2727272727	36.2092175836
1rme6t	132.092783505	408.047149147
1rp7gk	188.706422018	442.61583365
1rgmpx	29.7777777778	107.395197263
1rkc4k	15.5	41.4457476709
158xvl	323.025862069	510.08392584
1riuiw	162.366336634	422.079358189
1r9q9l	69.1666666667	132.411500843
19amh3	108.102803738	290.549010924
1rc9db	35	97.4233151026
1iewzv	40.81	184.867341356
1rqb1z	103.300699301	275.014965517
1pe4dy	121.612903226	359.895619045
1ripv8	34.8439306358	121.008067999
1p9kmn	97.9247311828	265.923193558
1rfazp	50.8412698413	169.145396866
1rnxej	148.296296296	315.028401402
1f9sjz	30.380952381	113.512942912
1n0qon	46.2659574468	258.885959266
1rjkfk	90.8571428571	216.026075524
1931i7	65.5578947368	319.38654079
1nfn15	5.1666666667	5.177408189
vwztw	212.331753555	435.287488904
1rl1lq	10.1538461538	15.2105537948
1rk0mz	143.325688073	402.364364725
1rpdhm	130.313559322	301.694752547
1rqa1q	60.8362068966	256.257613645
1ce1vd	455.286956522	613.307664691
12nxfi	166.0625	344.092145722
1ixlp0	77.9669966997	244.109898356
17rzk7	143.076923077	292.957193391
1rgql0	2.5	1.6366341768
1ro7n6	203.321167883	382.353734914
1pbctv	243.905660377	407.868563002
1k96wc	257.272727273	409.526230785
1mtj3n	194.738562092	351.995910761
1rjca3	198.992957746	376.580995842
1re7qv	199.817610063	380.835722113
1ro46q	211.852348993	386.980071211
1roz17	261.103773585	416.843143415
1rk1me	157.284313725	345.507806939
1rpdzf	167.863636364	371.707385446
1rpp80	244.537190083	409.400550318
1rkawt	163.710227273	342.625377032
1rim7b	244.71559633	407.04234371
13ef28	257.953271028	429.859929005
1rlwt2	134.950980392	323.062691283
1o51gn	235.740740741	397.782891891
1rmfdf	152.723076923	333.758972192
1rqhi7	247.8	407.187845863
1rimmo	15	12
1rjswg	152.559241706	334.547965585
1rkc01	132.300813008	316.259732585
1h803r	210.817460317	386.907937879
1roo1q	145.921212121	406.285285466
1rbpun	121.28	289.774006656
v8c0v	80.4504504505	217.480442892
1roo6g	5.875	4.5944939874
1ge31h	3.5	2.1794494718
1owop4	84.5	317.301275545
1heme4	6.0344827586	9.9428808655
1lc91g	8.25	10.8483869769
1kgftl	41.6275510204	166.401987626
1rewgh	15.1803278689	43.1769171014
1rpb3i	47.1822660099	189.453222272
1rq0pn	85.4142857143	268.834600922
1rk1qx	28.3626373626	93.7796712294
1igu56	189.290322581	361.915619603
1noqvu	69.3692307692	244.647348661
1ranqp	5.9382716049	12.0188593356
ydmzz	4.25	5.6291651246
1npybh	82.2843137255	269.748335053
1ro6kc	75.9851485149	247.081148287
1roi7i	2.6666666667	0.9428090416
1ggl1b	50.4193548387	162.319929847
1k6t88	31.5833333333	91.6934430589
1rfwfe	52.1944444444	224.610875793
1rptcg	33.3	128.267449384
1rehjs	4.6666666667	4.4969125211
1icm90	90.6549295775	315.161640749
1lmybh	45.3680555556	145.721230557
1rjdm1	22.8	50.7558863581
1qdoml	175.976190476	418.433500895
1rcxew	18.84375	90.2485143143
1rqer6	33.2315789474	153.741509146
1rg9k4	165.844827586	385.44930351
1rldgl	24.2222222222	69.2315403038
1rl2zb	6.28	12.4258440357
1rj7i7	29.6315789474	127.427396814
1rqbeu	21.2990654206	87.4061542085
1rcexd	20.25	26.7616796932
137ejx	45.5090909091	169.444157895
1rjw61	48.7857142857	177.080898343
15qf5n	36.4285714286	161.148577237
l6sbk	21.4255319149	78.3893025379
1rlzc3	144.81	310.015828467
1rjs58	69.6458333333	205.718303511
1rgrq9	278.67	412.965956345
1rjsmo	230.784313725	513.631603455
k0hu1	171.191709845	363.556282439
1rkuay	8.2962962963	13.6363208213
1rgrvo	82.504950495	278.137426811
1q0m1i	27	69.6486420064
1rpfih	177.5	326.927591372
1rkdp4	2	0
1bltcz	59.2717391304	193.979049926
1m7dnc	111.56122449	367.156421826
1b49se	6	5.7619441164
1rjsrr	4.7142857143	8.9954637094
1rkubv	37.6666666667	186.194641288
1rfdpn	69.9285714286	252.753916917
1rkrq3	70.9565217391	208.007415892
1rghsk	4.3333333333	5.9254629449
16oxo8	348.373831776	521.698421914
1rkmg0	269.046666667	475.509822354
1rp62w	39.5354330709	188.547527176
1ri55j	58.95	213.771952089
1rebbh	57.3461538462	231.832710847
1rj6i8	4.4285714286	2.6649654437
1rfr7k	65.1318681319	303.829015275
1rq9qp	null	null
1rhqwm	58.5	124.866929169
1rlvm1	29.1078431373	105.769348284
1eg2jz	23.568627451	60.2990114386
1rcv0v	42.8909090909	156.889384626
1bsv71	74.8571428571	280.952272801
1f4xzi	9	31.1938908046
1rmf8t	35.2777777778	160.056693274
1mv6vo	54.5401459854	265.271848295
1rkkst	40.1805555556	184.137729732
1rkvoi	32.2857142857	60.7752634964
x2opn	55.2564102564	249.642484668
1ix976	160.908108108	335.0159612
15y9q4	178.365591398	356.178591332
oocdc	311.585585586	513.303406203
12zt7x	24.1	46.6635832315
1rkuc0	7.6	10.5943381105
1rqkey	44.7777777778	120.29480249
1rpw0i	5.25	6.9776428685
1rf6gk	50.8785425101	210.371931637
1rjueq	13.6141732283	31.3728021143
1rjh4o	70.3	232.972766649
1rjgff	null	null
1rf5su	37.2965116279	142.69881842
1r9gxy	61.5	253.250027701
1r94ti	310.86	446.580541896
1ro3rt	226.876811594	403.919877492
1rajct	188.988095238	375.482134317
1revz6	191.537142857	377.716049877
10ptx7	184.403940887	410.628083597
1ro49i	35.4	84.8860412553
1cnkvt	58.1343283582	260.463702202
uipt1	51.7916666667	208.543656334
vkgku	27.224137931	78.5229031169
13ia60	29.25	69.5310542132
1eyqdi	5	0
1rof84	178.5	315.567346219
15pdq0	26.2429906542	137.829560271
1rhogx	30.82	103.724768498
1rjiib	4	0
1rizux	186.419642857	456.94338971
1rkvpy	29.6705882353	169.438858536
1rhkok	45.9784946237	212.243873653
1g7hqc	7.2105263158	15.2197204047
1g30qd	154.263157895	302.962537567
14rd2g	77.9545454545	223.913229394
1mjqeq	26.2906976744	168.237364589
1rpis9	20.7882352941	85.1439050518
z6lap	19.9462365591	73.543106457
1rjk7d	14.25	20.1168461743
1rlj62	21.8333333333	46.6883878021
1rjimq	35.3333333333	172.413116752
1rfqyz	1	0
1rq7n9	308.25	412.734100239
1rbs80	5.4285714286	11.0758055864
1roa3z	6.6666666667	13.9143411231
19wl94	24.8225806452	68.7647988046
1k5dol	23.4469273743	79.4494409278
1rnvua	39.7777777778	166.305460442
1rjt29	43.4594594595	210.282319185
1rle0v	106	189.796733375
1rln4k	17.2857142857	15.4107039397
132kyy	24.7764705882	77.3043452809
1rbs9w	60.8607594937	197.799651494
1riuaa	143.567567568	453.322362512
1raj6b	255.380053908	529.87360394
1rob7w	70.6029411765	241.404447039
1rciuq	35.8857142857	148.911818859
1rqjpn	1	0
1rcyn9	41.5217391304	174.946419019
1rlds0	155.273255814	310.444955959
1rn4kx	160.942408377	315.994336606
1rnxnu	150.193370166	305.619073123
1rpul8	138.284482759	287.65719259
1rjqro	191.979166667	329.027765393
1rqgvx	181.130434783	329.518265555
1ro9fu	29.4269662921	143.22606376
1rlgs7	110.666666667	299.59083208
1raccx	2.75	2.046338193
1rlx2u	29.0847457627	96.3373817541
1raak3	20.1590909091	56.4228931543
nm3sf	28.1428571429	74.450229917
1rn82c	79.6666666667	239.888909475
18nndh	135.071428571	254.021501982
1rnzy4	3.2	2.6381811917
1rhfcd	61.1121495327	152.499445509
1rcc67	3	2.0976176963
1mn5ga	423.666666667	924.559654947
1rd533	6.8	9.1246917756
1rggc2	99.6886792453	306.937685373
1epiky	97.6307692308	269.151576925
1r4lvt	56.8333333333	231.078209464
1rnm1k	2.1818181818	1.6958871006
14upsp	29	90.3303877295
1rnh7l	1	0
1rk1sf	7.5967741936	17.8988733448
1ivp1r	49.8888888889	170.210356418
phq0g	15.9636363636	40.3349447576
1rpsyh	19	9
1djoqz	26.9887640449	98.5787194008
1rpzod	101.537190083	345.03771602
jaers	72.0865384615	311.962371701
1rk8pj	93.9423076923	254.570899408
1fsa1w	51.9908256881	142.99769007
1rldst	64.46	166.535847192
1rokld	6.9736842105	13.9990353843
1ricgj	70.1011235955	330.990411788
1n3sil	116.346534653	195.370044201
1rnmsy	84.3485714286	186.091586317
1rf5ne	120.101010101	199.795678205
1rbqww	27.4210526316	126.410768385
11ids5	165.909090909	449.35822004
1rf804	38.1119402985	162.452503297
1oiizk	28.6767676768	99.7755894402
1hexsw	31.6219512195	135.485184164
1pob0d	91.67	246.179286497
1p4x5g	11.3606557377	33.2841875453
1ra0ar	8	10.9414023651
1rcg6n	117.496644295	283.723223298
1rocef	21.6989247312	40.80817569
19uc1k	9.9473684211	19.2913225222
1rhhjx	43.5	157.590894407
1rp2jd	116.6	300.544572401
1ric8f	32.6477272727	148.658703058
1rhelf	null	null
1riryz	163.03630363	371.35713376
1rmxsm	20.3333333333	13.5236418501
1q0uwd	116.682926829	320.648157531
1rkpux	60.6	158.802518872
1rak8t	36.1538461538	132.312606746
1aehrc	228.300518135	437.849789524
1rdi3k	120.170731707	468.387212258
1rjkkk	322.168067227	506.097946466
1l00xe	119.537037037	285.798213778
1ra9r0	85.6617647059	274.147534899
1rmmbx	98.2045454545	237.802016539
1d8msq	78.96	326.879608419
1iyo1n	25.3225806452	59.8902511122
1rbl3q	37.3571428571	127.218376448
1rjv2z	113.176691729	300.90752892
1rlb47	8	11.3504772293
1rez1n	79.59	260.232515071
16mjnl	45.4074074074	170.852385769
1awm6h	72.4485981308	225.893831387
1rl93e	12.0568181818	64.8092231712
1b7xro	11.875	33.7173453137
y3se3	315.208530806	488.298714149
1ris3t	274.897196262	468.432221822
1rp356	276.261682243	467.746423363
18fxmg	234.015748031	437.024044533
17zm1a	98.5052631579	273.310614645
1f79lr	5.8571428571	3.3986792153
qrm0j	226.372781065	447.428494269
1a463c	177.863636364	407.144198977
1rj3x5	null	null
1rnsr4	37.2244897959	184.863531056
1j8qri	159.666666667	304.248801696
1rjbtz	94.1666666667	202.535113554
1rllb8	5.0384615385	5.8407110291
1rpqcl	25.2096774194	105.922390502
1rq4k9	31.0941176471	184.896067691
1rdnyk	null	null
1rhek9	4.5714285714	3.2007652146
1rougo	4.4583333333	5.7516603883
1jpbfj	17.6363636364	28.614277197
1rlxse	45.8846153846	198.057553198
1rlxz1	23.1785714286	78.6184518379
1nfpks	69.0275229358	244.028854465
nfeoc	18.8913043478	51.9695681273
1rmm5o	37.8684210526	165.813809826
1rkyrz	34.6	39.1029410659
1ogr7o	6.9245283019	10.3974762116
ykiko	18.4666666667	44.7002858554
1royox	40.1914893617	157.004626344
1roorl	207.5	371.085969375
1ed1xl	66.9134615385	297.243040631
12wx4e	97.2272727273	356.37233416
1rlpo1	28.3448275862	105.432860108
qhpwv	25.8	69.7636008245
1rj3pq	29.7386363636	67.8413078639
ztnsu	228.41	517.70343045
1renjr	3.1428571429	3.2261685116
1rab01	30.275	147.733372584
1rktst	303.018518519	518.14147899
1rg4jn	3.9444444444	4.7897137727
1hjo8z	17.4444444444	16.9974580525
1kswpk	67.094488189	260.8110739
1re75i	15.125	31.4302302728
1krtkg	8.5882352941	15.345276428
1rjnbg	2	0
zw0dd	5.1538461539	8.1584892441
1rnamn	12.3125	38.2176640279
1rhdgg	68.48	233.463208236
1rf0xa	112.026315789	367.422923306
1rl28m	9.5925925926	11.3960982903
1rmju7	18.5368421053	79.75789821
1ririy	12.6363636364	16.5709094899
1rmqpv	182.2	351.480525776
1rlk07	108	192.35730642
1k4dtw	445	430
1riyx7	78.3980582524	254.665756188
1rj2k2	54.4137931034	180.115770671
1bubhu	97.6666666667	246.924189896
1rcljv	2.9166666667	2.3258809562
1rl35f	67.5981308411	289.382806322
1rofw9	119.8125	283.492993465
1rny5n	47.9310344828	171.541878075
1rnon7	null	null
1obzfx	2	0
1rluaa	7.5362318841	17.9003519601
1ir66g	25.0888888889	104.593354839
1ro0in	1.875	1.0532687217
1088up	76.0277777778	225.69454359
1csrlc	71.2777777778	268.186130546
11qmlv	91.2830188679	279.982841614
1ridni	5.3684210526	9.0216728891
1rm0mn	13.5	24.0130173031
tmhlx	208.230769231	349.596064457
1rovrm	87.6153846154	243.675553037
1rn0ih	110	143.504703756
1rl9hf	118.214285714	287.537122714
1kcod7	9	0
1jxsr1	127.136363636	482.52859505
1kyhwj	155	154
1re4m8	6	9.8579192241
1oljbv	319.8	341.39150546
1rma43	77.4545454545	234.794247892
10ah16	7.1428571429	4.6423076598
1riqh0	36.6144578313	158.290630318
1rpirc	69.5477386935	237.851958692
1rn29n	79.1208791209	285.016939353
1rnq48	31.7258064516	154.323619892
1kuay3	61.0192307692	193.642760931
x57m9	173.0625	324.156688337
1mkyva	null	null
1rehjd	84.4666666667	220.071463141
1rl3rq	4	0
1rl7tw	109.272727273	251.107760609
wijcl	85	289.076932439
1j1zhb	45.8961038961	263.327611093
1rlza7	29.6592178771	121.04332786
1704jz	48.5656565657	192.460656434
153t4j	17.95	46.8128988635
1rd8lp	1.3333333333	0.4714045208
1rj2pw	2.3636363636	2.012358511
1riilq	18	21.9241115365
1dlaqx	25.3793103448	82.9883306267
1rmwt5	52.3703703704	172.465379918
1rjkp8	null	null
v0r11	39.4444444444	223.513415511
xxymj	1	0
1riok8	237.117647059	516.726219733
1rgllr	33.2727272727	110.925110617
1rootd	83.2871287129	248.352047182
1rk4v2	46.7242647059	172.708253659
1rows7	38.7454545455	167.107066189
1rmd6v	44.5	38.5
1rdm8g	2.5	0.5
1d5mka	46.575	195.272231449
1rjiyw	99.6666666667	266.040809686
1anzxs	57.52	184.040456422
1rowux	2	0
1oz0bz	2	0
1riqpu	43.1290322581	157.341504194
1nz3tm	33.5263157895	118.077302254
1rj48p	33.6030150754	138.813414377
17xkxc	141.956521739	272.01701965
1l32nd	179.74015748	393.188965261
1rnuru	47.4761904762	147.433962311
1rkg6y	null	null
1rl2ri	4.3225806452	5.4588613771
1jlj8i	69.880952381	271.515956067
1l0enb	134.076923077	270.087296867
1rfn3r	34.1176470588	107.313111064
1riuus	72.8611111111	191.38561318
1mfkkp	18	17
1qzo91	42.5168539326	180.900159462
1rjn4v	103.836734694	307.532135168
1rjjlt	105.033333333	250.352083186
1rpzur	90.4788732394	301.769563197
1resy8	16.4	45.7125803253
1rjn2i	19	0
1ree66	16.932038835	40.6474929393
1rod58	14.3333333333	9.8432153735
1j5ps0	33	22.7303028283
1rnn46	93.5862068966	255.888784738
1rkxdj	36.125	139.855801057
z3ffe	67.5294117647	218.289774395
1rdr9y	54.1944444444	218.343361022
1rdotz	88.7826086957	388.636127628
1rb6ae	1	0
1re4sm	null	null
1rfgjg	12	0
1lb3tm	2.4285714286	1.1780301788
1rjea9	24.6623376623	114.1584238
1redef	43	90.0938904194
tr3kd	179.644628099	417.567114604
1rn1ke	24.8181818182	61.0987549074
14i4dz	64.0441176471	210.475123151
1rjty0	null	null
1rm38d	18.3956043956	68.2369625467
1rizsk	113.422018349	276.623059981
1rqiue	null	null
13xenu	null	null
yxydx	null	null
1rjuo3	null	null
1fvzr8	null	null
1rgmho	null	null
1rlji9	null	null
1rn8us	null	null
1rl232	null	null
1rlgwn	null	null
1rkaaz	null	null
1roobc	null	null
1rmz9m	null	null
1rm1y3	null	null
1rnpgx	null	null
1rgiau	null	null
ky8rx	null	null
1rhm3q	null	null
1rjovw	null	null
1refpo	null	null
zmqpr	null	null
1rl2my	null	null
1rcgm2	null	null
1re86r	null	null
1rkpvc	null	null
ygysm	null	null
1rlshw	null	null
1riowm	null	null
1emo9q	null	null
1rpxnw	null	null
1icd4x	null	null
1ro5jg	null	null
1rorg4	null	null
192gzn	null	null
1re7c7	null	null
1rh4je	null	null
jbwhm	null	null
1rmhti	null	null
16rnfn	null	null
1rbx7c	null	null
1rgqg2	null	null
1rpngf	null	null
1rjbac	null	null
1rjafh	null	null
1ro32y	null	null
1rdyw9	null	null
1rakcb	null	null
nccnd	null	null
1rqcyp	null	null
1rhj8f	null	null
1ronan	null	null
1rmuce	null	null
1riwaj	null	null
1rdafs	null	null
1rotzz	null	null
1oph0v	null	null
1rf7ny	null	null
1rggge	null	null
yfkpd	null	null
16hhre	null	null
1rcyqr	null	null
1ribll	null	null
1rnq5q	null	null
1ro7xg	null	null
1rm8bb	null	null
1rjrp1	null	null
1rlt4g	null	null
1rlu8t	null	null
1rf4qo	null	null
1ra13h	null	null
1kq5by	null	null
1rmwk7	null	null
1k56ms	null	null
1hv8jm	null	null
1rq3zh	null	null
1rni9t	null	null
1rjuf4	null	null
1rlky3	null	null
1rih4i	null	null
vz8z3	null	null
1rkcbx	null	null
1rl8vi	null	null
w62u9	null	null
1roulv	null	null
1rn8ci	null	null
1rcc8d	null	null
1rant9	null	null
1rj3yb	null	null
1rp3yc	null	null
18dffr	null	null
1rkp2e	null	null
1rnxgk	null	null
1rjcgo	null	null
1rafdn	null	null
1r8yal	null	null
1rikg6	null	null
112qat	null	null
1rbj00	null	null
1hovtk	null	null
1rh2vv	null	null
1ra3ks	null	null
1rlv8u	null	null
1qltjh	null	null
16wilf	null	null
1ro3a0	null	null
1rmop5	null	null
1rl9n8	null	null
1re2se	null	null
rhe85	null	null
1rl6fk	null	null
1riuoa	null	null
1mx6sz	null	null
1gwt64	null	null
1rddra	null	null
1rnuw8	null	null
1rgfxj	null	null
ra7cs	null	null
1rotx5	null	null
1q2urh	null	null
1rna4s	null	null
1rj8bw	null	null
1ovang	null	null
1p3pfl	null	null
1rg5vn	null	null
1rd7am	null	null
1rlwuh	null	null
1ritvw	null	null
1rji3m	null	null
1rqfiw	null	null
1rby3m	null	null
1rnth6	null	null
z98fd	null	null
161inc	null	null
1rnsto	null	null
1rnxod	null	null
1rirk4	null	null
1roziq	null	null
w0tp3	null	null
1rl7bb	null	null
1dbj1h	null	null
1ccwks	null	null
1rkebc	null	null
wyv1v	null	null
1rm94a	null	null
113ii8	null	null
jcoef	null	null
qudil	null	null
17ebd9	null	null
1rp8tl	null	null
1rmiiz	null	null
1rlfaw	null	null
1ekl67	null	null
1rk39t	null	null
1fu3nk	null	null
1rjil6	null	null
jhpo5	null	null
1rkq9z	null	null
1rkhxo	null	null
1rms7l	null	null
1rindn	null	null
1rft1h	null	null
vqpfy	null	null
1reppo	null	null
16digd	null	null
19g733	null	null
yryzh	null	null
10ubdi	null	null
kubsl	null	null
1j3nri	null	null
1rnofs	null	null
1rkf15	null	null
1rkaoi	null	null
1rkwt4	null	null
1riygv	null	null
1rjvvi	null	null
1fl7kl	null	null
1rka8w	null	null
1l6qzo	null	null
1rhkbh	null	null
1gyoyc	null	null
1rawdq	null	null
1rah4w	null	null
1179ll	null	null
1ri1v0	null	null
1c7boy	null	null
1rpk58	null	null
1rjetx	null	null
1b689q	null	null
1rf3v2	null	null
1rol2u	null	null
1rc38j	null	null
1rnxsk	null	null
vi47f	null	null
1rjoc9	null	null
1rac3r	null	null
1rq379	null	null
1r9qp2	null	null
1rolg1	null	null
12iclz	null	null
1rngfk	null	null
1rjdzx	null	null
1rixgg	null	null
1qbap6	null	null
1rgtek	null	null
1rj3eg	null	null
1fjk0n	null	null
1rjjrx	null	null
1rdvpa	null	null
1n81bg	null	null
1a02vh	null	null
1dv5ki	null	null
kima3	null	null
pwhkh	null	null
1f3y2i	null	null
1roigp	null	null
1riiqz	null	null
1rp209	null	null
1ljwh7	null	null
z2iwm	null	null
1f8ztw	null	null
1rjrxd	null	null
1rqi8i	null	null
1re7yd	null	null
1rq916	null	null
1rq2rl	null	null
1rmlt9	null	null
1rjeny	null	null
1rmp3t	null	null
1rpodx	null	null
1rl8md	null	null
1re530	null	null
1qj9en	null	null
1rd7wm	null	null
1ra5m2	null	null
1mppxm	null	null
1rduqf	null	null
1ren81	null	null
1rnwec	null	null
1rgngc	null	null
1rdie1	null	null
1rimo6	null	null
1rjxa8	null	null
1rk6zy	null	null
1rdpuc	null	null
1rnjc0	null	null
1rbxu3	null	null
1rp2wo	null	null
1rp8ca	null	null
1rggqr	null	null
1rofg2	null	null
1r9q07	null	null
1rdwzo	null	null
1rme4i	null	null
1rimfr	null	null
1k0sfj	null	null
1gv6tl	null	null
1rqa1m	null	null
1pv6eg	null	null
1rmy8o	null	null
1rdxwz	null	null
1rjrnq	null	null
1rki7g	null	null
1rkrlk	null	null
1rlcjp	null	null
1redsm	null	null
1rfcmf	null	null
1rfngb	null	null
