id	titlescore	titlestd
1c3910	336.090909091	585.521663133
1c3b36	205.677419355	188.044501785
1c3fuj	null	null
1c3ns8	375.721311475	451.339468444
1c4mq1	null	null
1c4qxu	null	null
1c4v4g	null	null
1c5090	null	null
1c5esd	null	null
1c5h8j	null	null
1c5qin	null	null
1c5s4i	null	null
1c69qw	null	null
1c76os	null	null
1c775u	null	null
1c79sk	null	null
1c7ckr	null	null
1c7jzl	null	null
1c8873	null	null
1c9ru4	null	null
1caqm7	null	null
1cbevl	476.212121212	573.572118575
1cbhla	null	null
1cblyk	null	null
1cbn74	null	null
1cbnyt	null	null
1cboxb	null	null
1cbqpn	197.306122449	484.477509601
1cbqu5	null	null
1ccav4	null	null
1ccjgy	null	null
1ccmfq	null	null
1cct6k	null	null
1cdcud	290.565217391	357.297565195
1cdlbc	null	null
1cdwq2	null	null
1ce7f7	93.1698113208	263.414891618
1cebii	null	null
1cefs4	null	null
1cf966	null	null
1cfgnn	282.333333333	394.26402475
1cfwik	null	null
1cgbus	null	null
1cghsp	null	null
1chajy	null	null
1chasr	null	null
1chi4y	127.666666667	136.964715651
1chx84	null	null
1cii4l	null	null
1ciq5z	326.101010101	322.063814962
1cizgz	269.75	160.028708362
1cjatl	null	null
1cjqvw	null	null
1ckpkr	343.09375	542.986553665
1clbfk	null	null
1clksl	null	null
1clni3	null	null
1cm5f2	null	null
1cmkbi	null	null
1cmsur	null	null
1cnr5d	null	null
1co2wp	null	null
1co6wu	null	null
1cocxg	13.8639455782	37.0038864397
1coebi	206.791044776	364.203261983
1cok5b	null	null
1coq67	null	null
1cp46a	null	null
1cpjan	null	null
1cq2lu	null	null
1cqed5	null	null
1cqnff	null	null
1cr1wj	null	null
1cr6tx	null	null
1cstuq	null	null
1csv24	null	null
1cszms	null	null
1ct4mk	null	null
1cui7j	null	null
1cv8rd	null	null
1cvahs	null	null
1cw1cx	402.5625	515.382681698
1cw5fj	318.333333333	341.394525765
1cw99t	null	null
1cwdvf	100.486842105	198.601855971
1cwejy	null	null
1cxasb	null	null
1cxc1d	null	null
1cxg5a	null	null
1cxs9j	null	null
1cy8td	null	null
1cya0b	null	null
1cz41n	null	null
1czn9i	null	null
1d tk	null	null
1d086x	null	null
1d0aw4	345.391304348	343.747346441
1d0bgi	null	null
1d1iu5	96.5277777778	157.324944358
1d2dz3	null	null
1d2li9	null	null
1d2wbu	214.2	315.634852321
1d2zj4	null	null
1d33o0	null	null
1d3b8h	null	null
1d3ig7	null	null
1d3p98	null	null
1d4guy	null	null
1d4l5m	null	null
1d5ab9	null	null
1d5br7	null	null
1d5foz	83.5384615385	82.7169551819
1d5pw1	null	null
1d5y93	null	null
1d6qvl	null	null
1d6y40	81.5753424658	188.796398112
1d7vvn	null	null
1d7z31	456.189189189	522.849564321
1d80hr	281.8	254.218331361
1d9hct	null	null
1d9uen	null	null
1d9zrz	null	null
1da2sp	null	null
1daqp8	235.777777778	413.460893209
1db5b2	null	null
1dc0jh	347.25	592.799871373
1dc26j	252.625641026	315.142944138
1dc2gc	null	null
1dc52k	355.4	569.505258975
1dc78h	489.663265306	662.524207396
1dcrs9	null	null
1dct5i	46.2352941176	87.0121894177
1dcuxc	null	null
1ddmjb	null	null
1de6ye	null	null
1dejgs	null	null
1df0zs	null	null
1df8hl	null	null
1dfn6r	null	null
1dft2d	null	null
1dgjzs	182.666666667	364.54568377
1dh0ik	null	null
1dh1f0	null	null
1dhh3w	null	null
1dhwj9	null	null
1dij6h	null	null
1dijo0	null	null
1disly	null	null
1djelk	null	null
1djlcb	null	null
1djo9d	null	null
1djs5u	null	null
1djsqc	null	null
1djz6z	null	null
1djzpv	373.572815534	383.085774621
1dk01x	null	null
1dk5z8	276.282828283	371.888900549
1dkd2o	null	null
1dkkt1	null	null
1dkpjg	null	null
1dlhoa	null	null
1dlo99	null	null
1dm22o	341.796875	428.408677782
1dm5c1	null	null
1dm7jr	null	null
1dmhn3	null	null
1dmuuu	null	null
1dn05o	null	null
1dng1h	null	null
1dnrfz	null	null
1do7xz	null	null
1doc 	null	null
1dolrr	73.6	204.083120321
1dou1y	null	null
1dow8r	null	null
1dpgrz	null	null
1dq1zl	null	null
1dqp26	null	null
1dqpix	10	0
1dqvyr	null	null
1dr0t4	null	null
1drhkx	null	null
1drkwc	44.943877551	107.053257361
1ds22y	58.5	42.5
1dsk0h	null	null
1dsl7x	null	null
1dsodq	null	null
1dsxqq	268.69047619	421.093558663
1dsyso	109.6	63.7200125549
1dtite	null	null
1dtsty	null	null
1du5cw	307.06122449	441.974969656
1due4t	null	null
1duo5f	null	null
1dup82	null	null
1dur9x	null	null
1duvo9	null	null
1dvea1	null	null
1dw78b	null	null
1dwj22	null	null
1dwua2	null	null
1dxclq	null	null
1dxg9u	146	94.3804358258
1dxito	574.88	362.20003534
1dxjm3	null	null
1dxld5	null	null
1dxonl	null	null
1dxq7b	null	null
1dxxob	null	null
1dygdd	null	null
1dyqc8	null	null
1dz28j	null	null
1e000q	196.5	42.5
1e08x3	null	null
1e0el9	null	null
1e0j8x	null	null
1e2e1x	null	null
1e2im6	230.666666667	257.68855017
1e2lao	null	null
1e2nu3	null	null
1e2prk	429.153846154	1069.16155836
1e2uzc	null	null
1e31gu	null	null
1e3x7e	null	null
1e4e0d	null	null
1e4i4t	null	null
1e4lu2	345.333333333	284.240313037
1e4wwd	181.540816327	430.821146857
1e524t	251.1	287.911253688
1e61mt	null	null
1e6253	null	null
1e6bne	null	null
1e6il1	null	null
1e73i0	null	null
1e75hj	null	null
1e7h62	null	null
1e7px9	null	null
1e83lh	null	null
1e8vhi	null	null
1e8vvl	263.2	464.382859287
1e90ih	275.646464646	368.870246633
1e923u	null	null
1ea8cj	null	null
1eabsa	null	null
1eakwt	248.034482759	369.130430435
1eau3f	null	null
1eb5ex	null	null
1eb60g	null	null
1eb8ym	null	null
1eb9ph	null	null
1ebl16	null	null
1ebnp8	207.25	122.740325484
1ec2xm	null	null
1eccbt	161.285714286	109.330056364
1ecieb	88.5434782609	187.429836904
1edimm	null	null
1ednor	271	263
1edvjt	null	null
1edzsa	null	null
1eervl	null	null
1eew1u	317.744680851	319.018939482
1efq2b	null	null
1efr8b	null	null
1efsd1	null	null
1eghov	null	null
1egmib	null	null
1ehjtr	89.5	68.5
1eht46	null	null
1eidz4	null	null
1eiwqq	null	null
1ej1b2	null	null
1ej48l	65.0752688172	162.080906158
1ej91b	null	null
1ejib9	null	null
1ejoer	null	null
1eka59	null	null
1ekawg	null	null
1ekm9p	null	null
1ekmo4	81.5	25.1843205189
1ekt5z	null	null
1eky9u	null	null
1ekzca	null	null
1el2q4	null	null
1el9wl	null	null
1elanh	null	null
1elg58	400.529411765	647.176411775
1elscj	null	null
1elw0f	null	null
1elys0	null	null
1em1ah	144.078431373	156.191165317
1emalo	null	null
1embxp	309.121212121	447.738543672
1emc06	null	null
1emh7q	null	null
1emosj	null	null
1emtjn	null	null
1en0wh	null	null
1eoml3	null	null
1eon1k	null	null
1eothh	null	null
1eotrf	null	null
1ep4bq	null	null
1ep9yv	78.2857142857	81.4225561688
1epltg	null	null
1epplq	229.666666667	284.637703445
1eqtmc	null	null
1eqw6h	null	null
1erb99	9.3773584906	17.6177723466
1ercvn	null	null
1erhez	333.75	223.582618958
1erlnn	null	null
1erqs6	null	null
1ertjf	null	null
1esenw	null	null
1esk9g	null	null
1et8wd	42.4857142857	152.393920282
1etvek	35	0
1etw22	299.375	412.897970902
1eu3d6	null	null
1eu3uf	null	null
1euyke	null	null
1ev4vr	181.587628866	382.534406581
1evc34	null	null
1evezh	null	null
1ew1j4	null	null
1ew6kk	null	null
1eweon	null	null
1ewlo1	null	null
1ewoud	null	null
1ewr8u	null	null
1ex1lu	null	null
1ex2g2	null	null
1exgl5	null	null
1exip8	null	null
1exqf1	131.370967742	199.793944972
1ey8ke	null	null
1eynbz	null	null
1eynmz	null	null
1eyrxp	null	null
1eywrf	62	7.0710678119
1eyzsf	null	null
1ez35t	null	null
1ezbbh	null	null
1ezcyt	null	null
1eze4s	7.1538461539	13.1900087703
1ezftf	null	null
1ezw15	1099.2	582.279949852
1f0fvh	null	null
1f0uwk	null	null
1f0y4d	null	null
1f10yf	null	null
1f12hz	null	null
1f13e2	143.45	161.355345434
1f1f9a	777	447
1f1zug	4.4	4.3634848459
1f2009	161.783505155	274.20115375
1f2379	null	null
1f24hm	null	null
1f2tw5	62.9583333333	77.3366445951
1f2wd7	null	null
1f2x9x	null	null
1f376i	null	null
1f380k	null	null
1f3pc9	123.173076923	217.587358332
1f3spp	null	null
1f3trl	369.387755102	448.65862739
1f3uz2	2	0
1f4473	233.25	250.283214579
1f4jpe	null	null
1f4s1l	null	null
1f583f	null	null
1f5hcg	null	null
1f5vq9	null	null
1f61rp	null	null
1f653z	null	null
1f6i12	null	null
1f6yuw	null	null
1f7168	null	null
1f71l7	204	0
1f7t4z	null	null
1f8cgm	null	null
1f9gws	null	null
1f9het	null	null
1f9i14	null	null
1f9j17	null	null
1f9ms9	null	null
1fa7k5	null	null
1fa9rz	null	null
1fa9ys	null	null
1faa34	null	null
1fagor	null	null
1famrg	null	null
1faswb	null	null
1fb4vj	5.8181818182	4.9693274068
1fbbju	null	null
1fc0ka	null	null
1fc1vk	76.4	39.2968192097
1fc3f1	null	null
1fc53u	null	null
1fcb2q	null	null
1fcfos	null	null
1fcg0v	null	null
1fcl4e	null	null
1fcvd0	null	null
1fdclv	null	null
1fdtzs	null	null
1ferq5	6.1818181818	7.7055845371
1ff0w3	null	null
1ffqvz	null	null
1fgcw3	null	null
1fge3d	null	null
1fglwm	null	null
1fgxue	371.383838384	602.044726468
1fhouj	null	null
1fi2b6	45.6086956522	208.401992215
1fig7r	104.111111111	55.8240180178
1fik9f	null	null
1finh0	null	null
1fj35i	170.296703297	368.401849827
1fjf43	166.888888889	363.031304979
1fjmud	null	null
1fjoo0	null	null
1fk1m1	null	null
1fk9sp	null	null
1fkvxx	null	null
1fl20o	null	null
1fl8dj	60	0
1flbsv	null	null
1fligg	null	null
1flnbi	18	0
1flpk4	null	null
1fman3	null	null
1fmoef	null	null
1fmp8f	null	null
1fmwet	null	null
1fmzbp	336	0
1fn6c4	null	null
1fnghv	null	null
1fnh8i	278.643564356	326.559975361
1fniwe	null	null
1fnkzw	82.5384615385	288.453866565
1fnr3y	null	null
1fnuml	null	null
1fnwps	null	null
1fo28a	null	null
1fo8w1	null	null
1foj8o	null	null
1for95	null	null
1fpngg	null	null
1fpq5t	null	null
1fptet	null	null
1fq7f4	null	null
1fqbl5	null	null
1fqjod	null	null
1fqsrk	null	null
1fr9r7	null	null
1fs9vx	null	null
1fsb45	null	null
1fsdhf	null	null
1fsvhf	42.7333333333	124.230681485
1fsyc0	247.947368421	311.836575567
1ftnbf	148.484848485	232.848082596
1fuftb	null	null
1furft	262	92
1fusqv	null	null
1fuv58	null	null
1fuvu5	247.833333333	456.027001469
1fuzlu	null	null
1fv9qi	null	null
1fvdc7	null	null
1fvts6	194.443298969	379.487091968
1fwmd1	null	null
1fwsyf	420.043478261	588.82266307
1fx8zs	null	null
1fxfry	null	null
1fxjoj	null	null
1fxlk7	null	null
1fxpf0	null	null
1fy0yj	null	null
1fyc7s	null	null
1fyl2a	null	null
1fzei9	null	null
1fzl3v	null	null
1g if	null	null
1g01mg	null	null
1g0eju	null	null
1g0i3y	null	null
1g106t	null	null
1g17s3	null	null
1g1cy3	null	null
1g1dcm	null	null
1g1eb3	667	638
1g1g8k	null	null
1g1job	null	null
1g1kyw	406.202020202	281.9480925
1g1mgx	null	null
1g21o7	null	null
1g23ts	null	null
1g23xk	null	null
1g2ahe	null	null
1g2at8	238.943661972	378.937911125
1g2eca	null	null
1g2hhr	null	null
1g2muc	null	null
1g2ps4	null	null
1g35iy	null	null
1g3vgo	null	null
1g4ggf	null	null
1g4gqm	null	null
1g4khj	null	null
1g4txr	null	null
1g51b1	null	null
1g5dlr	null	null
1g5wny	null	null
1g6r8n	null	null
1g6tst	null	null
1g6ute	null	null
1g6v90	null	null
1g7jzp	null	null
1g8cpv	201.111111111	355.580216948
1g96de	null	null
1g9e4s	189.740384615	242.657165374
1g9i7c	null	null
1g9onc	null	null
1g9pxf	null	null
1gafrr	null	null
1gaoyo	null	null
1gaqm1	null	null
1gbbyt	null	null
1gc5oc	null	null
1gc60v	null	null
1gc6th	null	null
1gc989	null	null
1gchmt	null	null
1gcz30	null	null
1gd5nj	null	null
1gdicz	null	null
1gdq4t	null	null
1ge73p	null	null
1ge88r	null	null
1geb65	283.881355932	317.403079281
1gecui	null	null
1gefnr	null	null
1geyqy	null	null
1gfet9	null	null
1gfwsb	null	null
1ggb45	null	null
1ggdhz	null	null
1ggdyj	null	null
1ggrj4	null	null
1ggs4m	null	null
1ggwju	null	null
1ghabd	null	null
1ghcr3	null	null
1ghm3l	null	null
1gio7z	134	0
1gipo9	null	null
1giyg8	null	null
1gj2nn	null	null
1gj3t6	null	null
1gja1d	null	null
1gjbz4	581.666666667	394.820301792
1gjirr	null	null
1gkmbv	null	null
1gkty4	null	null
1gkwho	null	null
1gl4tf	null	null
1gl94x	null	null
1glc63	null	null
1glhbo	171	0
1glhi3	4	2.4494897428
1glrc1	null	null
1gnnxv	null	null
1go4g4	null	null
1got5u	150.131313131	246.106844107
1gp4n8	null	null
1gpne4	313.583333333	209.625244318
1gpzw5	null	null
1gq1aw	49.1428571429	176.985067974
1gq5uq	192.295774648	220.743901986
1gq6hu	null	null
1gq7c4	53.8064516129	144.85649243
1gq8ns	null	null
1gq8p1	null	null
1gqnyg	null	null
1gr4bz	null	null
1grzb1	418.625	395.076555081
1gs0ex	null	null
1gsbtz	null	null
1gsxgb	null	null
1gtp52	null	null
1gtpnt	null	null
1gu7k7	null	null
1gul7g	null	null
1gup93	null	null
1gv1ym	null	null
1gvmfu	277	0
1gw0pp	null	null
1gw7i2	null	null
1gwawh	274.676767677	354.910340884
1gwer9	null	null
1gwnwf	106.75	74.8911710417
1gwq5t	null	null
1gwqm5	null	null
1gwrbi	null	null
1gxf8y	null	null
1gyk30	null	null
1gyofc	null	null
1gyohc	null	null
1gysre	null	null
1gz3cg	null	null
1gzb0c	41	0
1gztxw	null	null
1h04vq	null	null
1h06c1	null	null
1h12f4	null	null
1h15b5	283	367.352361604
1h1g4m	null	null
1h1jfb	null	null
1h1lfy	null	null
1h24vl	null	null
1h2h9n	null	null
1h2q9g	null	null
1h2wjq	null	null
1h3gnc	null	null
1h3sdv	null	null
1h3v58	null	null
1h3wwl	null	null
1h400g	null	null
1h424r	null	null
1h4cew	265.555555556	334.23696373
1h4kby	null	null
1h5j1d	null	null
1h5lu3	47	0
1h5rl7	null	null
1h5wi7	null	null
1h6en8	null	null
1h6gsd	null	null
1h76w3	null	null
1h7nyp	null	null
1h7q7e	181.081081081	193.833639785
1h83c4	null	null
1h878t	322.740740741	422.730068202
1h8kzu	null	null
1h8oz6	null	null
1h8p1r	null	null
1h95on	117.222222222	115.493893805
1h97z7	null	null
1hafen	142.212121212	155.051003191
1hb0me	270.607843137	384.78073266
1hb0sw	null	null
1hb6v4	null	null
1hbd86	null	null
1hbe6n	null	null
1hbl09	123.373737374	274.824961221
1hbngq	null	null
1hbr2g	null	null
1hby81	null	null
1hcv77	null	null
1hd3h2	117.769230769	173.649139556
1hd56t	null	null
1hd8fs	null	null
1hd93b	null	null
1hdvhe	null	null
1he0k8	null	null
1hecd6	null	null
1hevm5	null	null
1hf88v	null	null
1hfejp	null	null
1hfetf	null	null
1hfhe2	null	null
1hg2y9	null	null
1hg7rb	null	null
1hgeb6	null	null
1hgws4	null	null
1hh e	null	null
1hhbdw	null	null
1hhbgu	null	null
1hhkw7	null	null
1hhuzq	null	null
1hhxnt	null	null
1hi3eh	null	null
1hj57v	null	null
1hk11k	null	null
1hk6ps	null	null
1hkd6e	null	null
1hknqq	null	null
1hkppx	null	null
1hla0u	null	null
1hljc3	null	null
1hlmlq	null	null
1hlw2n	null	null
1hlzzo	null	null
1hm013	null	null
1hm31k	null	null
1hm5oo	null	null
1hmkiz	null	null
1hmnni	null	null
1hmvy0	null	null
1hn2eh	67.92	205.061828725
1hnibi	286.484848485	326.947324199
1hnicw	116.208333333	131.843018766
1ho6yi	null	null
1ho7mz	414.267857143	538.969353458
1houn4	null	null
1howqf	null	null
1hoxfa	null	null
1hp0ro	611.375	1039.56829231
1hp1qh	null	null
1hp5zd	null	null
1hpb6k	193	253.303507016
1hqzku	null	null
1hr22c	null	null
1hrkve	null	null
1hruoi	null	null
1hrvos	null	null
1hs4el	null	null
1hsg0g	null	null
1hshj1	null	null
1hsm9t	null	null
1hsrw6	null	null
1ht7c1	null	null
1ht87g	197.489795918	258.115392835
1htoz3	null	null
1httjx	null	null
1hub0q	null	null
1hubwg	null	null
1huux1	null	null
1huyz6	null	null
1hv4wt	null	null
1hv7bp	null	null
1hv84w	null	null
1hvc53	null	null
1hvirl	null	null
1hvk48	null	null
1hvo9m	null	null
1hvxpz	null	null
1hw0al	null	null
1hwnyo	null	null
1hx76p	null	null
1hxfh0	null	null
1hxid7	null	null
1hxngl	null	null
1hxo5o	null	null
1hxswb	null	null
1hxwda	null	null
1hxylx	176.85	323.47882079
1hy305	null	null
1hy7uo	null	null
1hycet	null	null
1hyhh8	null	null
1hz88f	null	null
1hzaly	null	null
1hzd8s	null	null
1hzn1z	409	0
1hzopc	null	null
1hzr0y	null	null
1i027n	null	null
1i06qb	null	null
1i0c2c	null	null
1i0jqc	null	null
1i0pq1	null	null
1i25r9	null	null
1i2lx1	null	null
1i2qfw	null	null
1i2ter	null	null
1i2wnp	null	null
1i2wu8	184.161616162	284.642065045
1i30i3	null	null
1i31zn	null	null
1i33v0	null	null
1i356r	null	null
1i38x2	229.717171717	310.073176127
1i3lst	null	null
1i4jyb	null	null
1i4m3t	1274	313
1i55lu	null	null
1i56z8	null	null
1i5b8g	null	null
1i5dtw	null	null
1i5ghq	null	null
1i5nh0	null	null
1i618h	57	0
1i659m	null	null
1i6lf3	null	null
1i6s84	115.833333333	281.711473986
1i7lgx	95.0588235294	184.465035931
1i7uln	24	28.2878065604
1i7zwc	null	null
1i80wx	null	null
1i88ev	101.75	144.631212053
1i8hxi	null	null
1i8rr3	null	null
1i99oa	null	null
1i9pt5	654.5	1159.2599579
1i9qc5	300.454545455	312.947385539
1i9r5p	null	null
1i9z3t	null	null
1ia2su	186	0
1iapkq	null	null
1iauok	null	null
1ib6f2	null	null
1ibd2g	null	null
1ic4ga	null	null
1ic9e0	null	null
1icptf	176.5	93.6816417448
1ido4y	null	null
1idvkj	null	null
1idzw3	null	null
1ie4oz	null	null
1iejky	null	null
1ieqe0	null	null
1iezp2	null	null
1ig0q5	null	null
1igrwl	null	null
1igw0f	null	null
1igy9g	null	null
1ih9ls	null	null
1ihcqm	null	null
1ihgwm	null	null
1ihoxn	null	null
1ihulr	null	null
1ii1an	null	null
1ii3bj	null	null
1ii9y9	null	null
1iiysf	null	null
1ij4l3	null	null
1ija0i	null	null
1ijcmn	245.361111111	281.549744251
1ikeeh	null	null
1ikrsv	null	null
1ikvv7	null	null
1ikvz7	null	null
1ikx7k	null	null
1il7vm	null	null
1ila37	null	null
1ilbzz	null	null
1ilwaq	null	null
1ilyc2	null	null
1im8wg	null	null
1imbk2	null	null
1imjy0	null	null
1imq6d	null	null
1in2kp	null	null
1ina5l	310	355.59920146
1inni8	null	null
1inxxw	null	null
1iny3q	291.095238095	480.329341852
1iokhe	null	null
1ioysc	null	null
1ip4c2	null	null
1ip4ry	null	null
1ipbda	null	null
1ipt7n	null	null
1ipyqt	null	null
1iq4uv	null	null
1iqxm7	null	null
1ir4vz	null	null
1ir6ai	null	null
1ir7tr	755.252427184	884.239152056
1irpim	null	null
1irt5f	null	null
1is2gi	null	null
1is4kx	null	null
1isbxc	null	null
1ise3a	null	null
1isfgc	null	null
1istr6	null	null
1it89i	null	null
1it8f8	null	null
1itf43	null	null
1ith4y	148	128.548304799
1iucjs	null	null
1iue3n	null	null
1ivcd3	null	null
1ivipw	null	null
1ivmr1	null	null
1iw1uy	null	null
1iw9vk	null	null
1iwn2s	null	null
1iwrrm	242.696969697	274.116264301
1iwylh	null	null
1ix2q6	null	null
1ix8g7	null	null
1ixrnx	null	null
1ixwup	null	null
1iy8uj	295.303030303	344.670226069
1iycfe	null	null
1iz2ub	null	null
1izmer	null	null
1iznj8	null	null
1izub3	null	null
1izufd	null	null
1izx3o	null	null
1j0gw8	218.333333333	103.293540725
1j0iif	null	null
1j0o0r	null	null
1j0q6v	189.842105263	393.248717756
1j0tjy	null	null
1j0wyx	213.232323232	274.812804176
1j0xcn	null	null
1j15ae	null	null
1j15vl	null	null
1j2bih	null	null
1j2ccn	null	null
1j2l9x	null	null
1j2nvd	null	null
1j3apx	null	null
1j3dgi	null	null
1j3jmv	null	null
1j3xf2	null	null
1j41nz	null	null
1j43kc	null	null
1j4iow	null	null
1j4k33	null	null
1j5q9v	null	null
1j5qad	65	9.4162979279
1j6poa	null	null
1j6sa2	null	null
1j7hdr	82.0266666667	159.939653064
1j7yn8	null	null
1j8219	null	null
1j87fz	198.8125	298.249270483
1j8bg7	null	null
1j9bnh	null	null
1j9dea	null	null
1j9f34	null	null
1j9mp4	295.148148148	362.359418841
1j9sba	null	null
1j9sov	null	null
1j9wit	null	null
1ja3ls	null	null
1ja4h9	null	null
1ja77f	221.566666667	222.035985572
1jab6w	null	null
1jajm7	234.757575758	313.726448781
1jakbq	null	null
1jatrq	null	null
1jb6wu	null	null
1jb720	null	null
1jbzw5	null	null
1jcbyn	null	null
1jcebe	null	null
1jcirh	null	null
1jcnd6	265.949494949	276.933984539
1jcz2g	null	null
1jd5dj	null	null
1jepdj	null	null
1jf3se	317.017241379	450.992614999
1jf4dp	null	null
1jfajd	null	null
1jfetc	464.769503546	580.843163173
1jfn9h	null	null
1jg1sn	null	null
1jg9vz	138.571428571	294.855666294
1jgn1d	null	null
1jgo70	null	null
1jhgld	null	null
1jhsoq	null	null
1jhujo	null	null
1ji46w	null	null
1jimp5	null	null
1jj9ay	null	null
1jjnx5	null	null
1jjo27	209	173.622195202
1jjv9m	null	null
1jk8op	null	null
1jkfnu	null	null
1jkrmk	null	null
1jlne8	null	null
1jlopz	49.5	48.5
1jltqn	null	null
1jlysc	null	null
1jm9te	null	null
1jmc1m	null	null
1jmx67	null	null
1jn9fr	null	null
1jni9t	null	null
1jnmj7	null	null
1jnwzp	258.888888889	447.970031666
1joh1c	null	null
1jolvo	null	null
1jonru	null	null
1joobo	null	null
1joyxr	null	null
1jp1n7	null	null
1jp2uy	null	null
1jpb0a	null	null
1jpcwx	null	null
1jpd8p	null	null
1jpru0	null	null
1jqjgl	null	null
1jqkh0	null	null
1jql7t	null	null
1jqn7j	null	null
1jqq2s	null	null
1jqsce	null	null
1jqxdi	null	null
1jra2o	298.608695652	572.458446499
1jrhzi	null	null
1jrliv	null	null
1jrom7	218.192307692	279.468912894
1jrupo	null	null
1jrzgo	null	null
1js4cl	null	null
1jsrz8	null	null
1jswd0	null	null
1jt50e	280.840764331	280.818741766
1jtbzw	null	null
1jterm	null	null
1jtfz8	null	null
1jtgnu	null	null
1jtltj	null	null
1jtxk3	null	null
1ju5o3	null	null
1jv44r	null	null
1jv6tx	null	null
1jvqno	null	null
1jvw2w	null	null
1jvw4d	null	null
1jw54i	282.161616162	242.028243909
1jwd0u	null	null
1jwtm3	31.5185185185	73.2086669481
1jxdpx	null	null
1jxit4	null	null
1jxuxo	null	null
1jy5xs	null	null
1jyb70	null	null
1jyqml	null	null
1jyty2	null	null
1jyvcr	null	null
1jz2du	112	41
1jz4j4	null	null
1jz4vo	null	null
1jzf6o	null	null
1jzs1e	216.831460674	339.479914051
1jzs36	null	null
1k085j	null	null
1k0js2	null	null
1k0l76	null	null
1k0p9t	null	null
1k0rb2	null	null
1k0smc	null	null
1k0yvh	null	null
1k17m8	150.5	28.5
1k1b5e	null	null
1k1vzy	null	null
1k2gxx	null	null
1k2kdh	null	null
1k2mc4	null	null
1k2yic	null	null
1k3274	null	null
1k3gu0	null	null
1k4mmq	null	null
1k51uq	null	null
1k51wn	null	null
1k51y5	null	null
1k53e3	null	null
1k53yp	null	null
1k58lb	null	null
1k5der	197.727272727	389.151909218
1k5j2f	null	null
1k5lcz	null	null
1k6mdp	207.838383838	264.214127543
1k7eee	null	null
1k7ihz	null	null
1k7nwe	null	null
1k7rix	null	null
1k7scl	null	null
1k9bfb	null	null
1k9mv5	703.393939394	630.391345794
1k9w58	null	null
1ka0eg	null	null
1ka105	null	null
1ka2gf	316.047619048	440.546681618
1ka5e1	null	null
1ka68m	null	null
1ka85o	null	null
1kakz7	null	null
1kaquv	null	null
1kb1fa	156.551020408	231.989317244
1kbei6	263.298701299	298.074821294
1kbgmm	104.545454545	175.222587027
1kbxj8	null	null
1kc38e	null	null
1kc5ys	null	null
1kcddj	null	null
1kcgu9	null	null
1kcjv3	281.767676768	411.069529578
1kd14o	null	null
1kd2dg	null	null
1kdbgl	null	null
1kdx53	null	null
1ke24d	null	null
1kekbt	268.705882353	327.464729076
1kewby	83.5714285714	171.866939514
1kewyc	null	null
1kfg7a	null	null
1kfof3	544.454545455	908.699406608
1kfoy5	null	null
1kfoyr	388.671232877	591.373628618
1kftqg	null	null
1kfyi6	124.533333333	187.440254185
1kga3g	148.101010101	223.031206538
1kh0cm	null	null
1khaa7	null	null
1khdoc	null	null
1khlrq	null	null
1khlyu	null	null
1kht6g	null	null
1ki18h	144.52173913	174.316022254
1ki2ep	null	null
1ki7zm	null	null
1kib2f	null	null
1kijzn	254.3	342.439615115
1kixdy	205.808080808	265.717579121
1kjd0y	null	null
1kjoe2	null	null
1kjw2q	307.424242424	409.574972871
1kk0cj	null	null
1kkaby	165.9	212.745599249
1kkddv	null	null
1kkk9g	null	null
1kkqgz	null	null
1kkytp	null	null
1kkzsr	null	null
1kl459	null	null
1kl4l2	null	null
1klb7n	null	null
1klrdd	null	null
1km7n4	null	null
1kmvwu	null	null
1kn4ts	null	null
1knrx9	null	null
1knsvy	null	null
1knytz	null	null
1ko3c6	366.255102041	588.976513014
1ko9pv	null	null
1koc8m	null	null
1kojpm	null	null
1kol3h	336.686868687	402.590240752
1kp6v9	245.484848485	263.433673389
1kq93g	null	null
1kqgmn	187.272727273	201.429929576
1kqnla	null	null
1kqrw2	79.59375	112.111233652
1kqtgy	null	null
1kr0hv	551.909090909	797.598720541
1kriet	null	null
1krqof	null	null
1kstdd	null	null
1ksyy1	318.121212121	477.343665724
1kt440	null	null
1kt54z	null	null
1kt7j9	null	null
1ktu5g	null	null
1ktxgp	null	null
1ku0on	null	null
1kul4l	210.696969697	292.726833553
1kunf5	null	null
1kv6qg	93.3850574713	291.559532388
1kv9rb	null	null
1kvgua	174.388888889	215.044217388
1kvh7r	null	null
1kvokx	null	null
1kvpua	null	null
1kw0vz	null	null
1kxbgd	null	null
1kxdst	null	null
1kxmis	null	null
1kxq3k	null	null
1kxw4k	null	null
1ky3b0	null	null
1ky5q4	null	null
1kya0u	null	null
1kybpo	null	null
1kyd8u	null	null
1kyq31	null	null
1kz3zu	null	null
1l07ci	null	null
1l09j8	null	null
1l0b74	null	null
1l0baz	null	null
1l0bgd	null	null
1l0dn2	null	null
1l0ey5	null	null
1l0hkc	null	null
1l0l18	null	null
1l0xie	null	null
1l1bxn	null	null
1l1t6w	null	null
1l1u8d	null	null
1l1ya4	198.25	331.821770684
1l201r	310.153846154	265.137075188
1l2cq1	null	null
1l2omq	null	null
1l2y4f	null	null
1l3028	null	null
1l304k	null	null
1l31r3	null	null
1l35xu	null	null
1l3kxv	null	null
1l3xcg	null	null
1l423z	null	null
1l4bv8	null	null
1l4g2y	null	null
1l4izx	null	null
1l4sm5	null	null
